id,nombre,municipio,comarca,provincia,direccion,codigo_postal,sector,tipo_instalacion,subtipo_instalacion,area_actividad,telefono,web_link,latitude,longitude,descripcion,maps_link,place_id,otro1,otro2,otro3
1378,Aquadiseño,Santiago de Compostela,Santiago,A Coruña,"Rúa do Outeiro do Castiñeiriño, 33, 15702 Santiago de Compostela, A Coruña",15702.0,Contratista de piscinas,Swimming pool contractor,"Swimming pool contractor, Swimming pool repair service, Swimming pool supply store",nan,+34 658 97 27 91,https://www.aquadisenho.com/,42.850857,-8.540203,nan,"https://www.google.com/maps/place/Aquadise%C3%B1o/@42.850857,-8.540203,14z/data=!4m8!1m2!2m1!1sAquadise%C3%B1o!3m4!1s0xd2efe33d8bddbaf:0xc85ab613ef6d5f36!8m2!3d42.850857!4d-8.540203",ChIJr9u92DP-Lg0RNl9t7xO2Wsg,"swimming pool, Cordido, Galicia, ES","{""Service options"": {""On-site services"": true, ""Language assistance"": ""Portuguese, Spanish""}, ""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible seating"": true, ""Wheelchair-accessible toilet"": true}}",nan
1379,Piscina municipal de Boiro - A Cachada,Boiro,Barbanza,A Coruña,"Av. da Constitución, 32, 15930 Boiro, A Coruña",15930.0,attractions,Public swimming pool,Public swimming pool,nan,+34 981 84 56 26,nan,42.6445736,-8.8861613,nan,"https://www.google.com/maps/place/Piscina+municipal+de+Boiro+-+A+Cachada/@42.6445736,-8.8861613,14z/data=!4m8!1m2!2m1!1sPiscina+municipal+de+Boiro+-+A+Cachada!3m4!1s0xd2f3cfb591516f9:0xdb710a9462cd6074!8m2!3d42.6445736!4d-8.8861613",ChIJ-RYVWfs8Lw0RdGDNYpQKcds,"swimming pool, Cordido, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Children"": {""Good for kids"": true}}",nan
1381,Piscina,Riotorto,Meira,Lugo,"27744 Riotorto, Lugo",27744.0,Piscina al aire libre,Outdoor swimming pool,Outdoor swimming pool,nan,nan,nan,43.3413027,-7.263799899999999,nan,"https://www.google.com/maps/place/Piscina/@43.3413027,-7.2637998999999995,14z/data=!4m8!1m2!2m1!1sPiscina!3m4!1s0xd319b8c366a633b:0x36a5623f756e42f9!8m2!3d43.3413027!4d-7.2637998999999995",ChIJO2NqNoybMQ0R-UJudT9ipTY,"swimming pool, Cordido, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",nan
1382,Complejo Deportivo Municipal de Foz,Foz,Mariña Central,Lugo,"Rúa Asteleiros, 27780 Foz, Lugo",27780.0,attractions,Public swimming pool,"Public swimming pool, Indoor swimming pool",nan,+34 982 13 28 31,http://www.hebesport.es/complejo-deportivo-foz/1-8-8-0.htm,43.5644774,-7.258177,nan,"https://www.google.com/maps/place/Complejo+Deportivo+Municipal+de+Foz/@43.5644774,-7.258177,14z/data=!4m8!1m2!2m1!1sComplejo+Deportivo+Municipal+de+Foz!3m4!1s0xd322804d74f88c1:0x95bde5687761af97!8m2!3d43.5644774!4d-7.258177",ChIJwYhP1wQoMg0Rl69hd2jlvZU,"swimming pool, Cordido, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Children"": {""Good for kids"": true}}",nan
1383,"MULTIOCIO GALICIA, S.L.",Oleiros,La Coruña,A Coruña,"Avenida Ernesto Che Guevara, 39, 15172 Oleiros, A Coruña",15172.0,Contratista de piscinas,Swimming pool contractor,"Swimming pool contractor, Pool cleaning service, Swimming pool repair service",nan,+34 981 65 05 84,https://www.multiociogalicia.com/,43.3353062,-8.377097899999999,nan,"https://www.google.com/maps/place/MULTIOCIO+GALICIA%2C+S.L./@43.3353062,-8.377097899999999,14z/data=!4m8!1m2!2m1!1sMULTIOCIO+GALICIA%2C+S.L.!3m4!1s0xd2e7b4a2b890f43:0x880ec73b28c8d892!8m2!3d43.3353062!4d-8.377097899999999",ChIJQw-JK0p7Lg0RktjIKDvHDog,"swimming pool, Cordido, Galicia, ES",{},nan
1385,Campo de Fútbol Municipal de Touro (Loxo),Touro,Arzúa,A Coruña,"15823 A Goleta, A Coruña",15823.0,Campo de fútbol,Soccer field,Soccer field,nan,nan,nan,42.8645203,-8.3322719,nan,"https://www.google.com/maps/place/Campo+de+F%C3%BAtbol+Municipal+de+Touro+%28Loxo%29/@42.864520299999995,-8.3322719,14z/data=!4m8!1m2!2m1!1sCampo+de+F%C3%BAtbol+Municipal+de+Touro+%28Loxo%29!3m4!1s0xd2fadf4a9335817:0x10ee5413f5809352!8m2!3d42.864520299999995!4d-8.3322719",ChIJF1gzqfStLw0RUpOA9RNU7hA,"fitness center, Goleta (Santa Maria De Loxo-Touro), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",nan
1386,Vip Training,A Coruña,La Coruña,A Coruña,"Rúa Novoa Santos, 28, 15006 A Coruña",15006.0,Gimnasio,Gym,Gym,nan,+34 981 92 21 55,http://www.viptraining.es/,43.3562654,-8.4005189,nan,"https://www.google.com/maps/place/Vip+Training/@43.3562654,-8.4005189,14z/data=!4m8!1m2!2m1!1sVip+Training!3m4!1s0xd2e7c9ceb69fd0d:0xdd352b62f3d3f787!8m2!3d43.3562654!4d-8.4005189",ChIJDf1p65x8Lg0Rh_fT82IrNd0,"fitness center, Goleta (Santa Maria De Loxo-Touro), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible car park"": false}}",nan
1387,Parque Deportivo,Baltar,Limia,Ourense,"32633 Vilamaior Da Boullosa, Province of Ourense",32633.0,Parque deportivo,Athletic park,Athletic park,nan,nan,nan,41.92173,-7.7565421,nan,"https://www.google.com/maps/place/Parque+Deportivo/@41.92173,-7.7565421,14z/data=!4m8!1m2!2m1!1sParque+Deportivo!3m4!1s0xd3acb111634b721:0x43fe966906f5ee72!8m2!3d41.92173!4d-7.7565421",ChIJIbc0FhHLOg0Rcu71BmmW_kM,"sports complex, Vilamaior Da Boullosa, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",nan
1388,Deportes MIC SPORT,Sarria,Sarria,Lugo,"Rúa Becerreá, 20, 27600 Sarria, Lugo",27600.0,Tienda de deportes,Sporting goods store,Sporting goods store,nan,+34 982 53 35 48,https://www.micsport.es/,42.7784605,-7.4082479,nan,"https://www.google.com/maps/place/Deportes+MIC+SPORT/@42.7784605,-7.4082479,14z/data=!4m8!1m2!2m1!1sDeportes+MIC+SPORT!3m4!1s0xd3047d85fcfac95:0x5bff91785fe634d8!8m2!3d42.7784605!4d-7.4082479",ChIJlazPX9hHMA0R2DTmX3iR_1s,"gym, Vilar (Santa Maria) (Sarria), Galicia, ES","{""Service options"": {""Delivery"": true, ""In-store pick-up"": true, ""In-store shopping"": true, ""Same-day delivery"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",nan
1389,Rectoral de Goián,Sarria,Sarria,Lugo,"LU-P-5710, 27614 Sarria, Lugo",27614.0,hotels,Hotel,"Hotel, Banquet hall, Restaurant",nan,+34 982 53 38 13,https://rectoraldegoian.com/,42.8165529,-7.4597007,nan,"https://www.google.com/maps/place/Rectoral+de+Goi%C3%A1n/@42.8165529,-7.4597007,14z/data=!4m8!1m2!2m1!1sRectoral+de+Goi%C3%A1n!3m4!1s0xd30364aa0a8f71d:0x6c95a00c92c096af!8m2!3d42.8165529!4d-7.4597007",ChIJHfeooEo2MA0Rr5bAkgyglWw,"gym, Vilar (Santa Maria) (Sarria), Galicia, ES","{""Other"": {""Free parking"": true, ""Free Wi-Fi"": true, ""Wi-Fi"": true, ""Airport shuttle"": true, ""Star rating"": ""2 stars"", ""Check-in time"": ""14:00""}, ""Amenities"": {""Free Wi-Fi"": true}}",nan
1390,Free Dojo Sarria - Kickboxing,Sarria,Sarria,Lugo,"Rúa Curros Enríquez, 9, 27600 Sarria, Lugo",27600.0,Escuela de artes marciales,Martial arts school,Martial arts school,nan,+34 982 99 06 10,https://deportefree.com/kickboxing-sarria/,42.7736735,-7.4131139,nan,"https://www.google.com/maps/place/Free+Dojo+Sarria+-+Kickboxing/@42.7736735,-7.4131139,14z/data=!4m8!1m2!2m1!1sFree+Dojo+Sarria+-+Kickboxing!3m4!1s0xd3047d064bbc465:0x5555f16f92dfa57c!8m2!3d42.7736735!4d-7.4131139",ChIJZcS7ZNBHMA0RfKXfkm_xVVU,"gym, Vilar (Santa Maria) (Sarria), Galicia, ES","{""From the business"": {""Identifies as women-owned"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safe space"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",nan
1392,DEZA PADEL CENTER,Silleda,Deza,Pontevedra,"Polígono Area 33 de Silleda, Rua Vial, 2, 36543 Silleda, Pontevedra",36543.0,Pista de pádel,Padel court,"Padel court, Fitness center",nan,+34 665 82 03 10,https://dezapadel.apuntat.com/,42.6913795,-8.224751399999999,nan,"https://www.google.com/maps/place/DEZA+PADEL+CENTER/@42.6913795,-8.224751399999999,14z/data=!4m8!1m2!2m1!1sDEZA+PADEL+CENTER!3m4!1s0xd2fba2941db8c47:0xcac8973cd38eb6a9!8m2!3d42.6913795!4d-8.224751399999999",ChIJR4zbQSm6Lw0RqbaO0zyXyMo,"fitness center, Moalde (San Mamede), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",nan
1393,Miguel Pro-Fitness,A Estrada,Tabeirós - Tierra de Montes,Pontevedra,"Rúa S. Antonio, 18, Galerías, 36680 A Estrada, Pontevedra",36680.0,Entrenador personal,Personal trainer,Personal trainer,nan,+34 663 65 00 34,http://www.pro-fitness.es/,42.6905831,-8.4884192,nan,"https://www.google.com/maps/place/Miguel+Pro-Fitness/@42.6905831,-8.4884192,14z/data=!4m8!1m2!2m1!1sMiguel+Pro-Fitness!3m4!1s0xd2f090f72d3e791:0x815d83f4e4a22ba!8m2!3d42.6905831!4d-8.4884192",ChIJkefTcg8JLw0RuiJKTj_YFQg,"fitness center, Moalde (San Mamede), Galicia, ES","{""Service options"": {""Online classes"": true, ""On-site services"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Toilets"": true}, ""Planning"": {""Appointment required"": true}}",nan
1394,SUAS Movemento // Entrenamiento Mujer,Pontevedra,Pontevedra,Pontevedra,"Rúa Antón Fraguas, n°11, 36004 Pontevedra",36004.0,Entrenador personal,Personal trainer,"Personal trainer, Wellness center",nan,+34 698 92 78 86,https://suasmovemento.com/,42.4278956,-8.6367281,nan,"https://www.google.com/maps/place/SUAS+Movemento+%2F%2F+Entrenamiento+Mujer/@42.4278956,-8.6367281,14z/data=!4m8!1m2!2m1!1sSUAS+Movemento+%2F%2F+Entrenamiento+Mujer!3m4!1s0xd2f717a8301b185:0xd7cdddbc82d3d507!8m2!3d42.4278956!4d-8.6367281",ChIJhbEBg3pxLw0RB9XTgrzdzdc,"fitness center, Moalde (San Mamede), Galicia, ES","{""Service options"": {""Online classes"": true, ""On-site services"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Toilets"": true}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Planning"": {""Appointment required"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",nan
1395,Pabellón de Boqueixón,Boqueixón,Santiago,A Coruña,"Forte, 39, 15881 Boqueixón, A Coruña",15881.0,Gym,Gym,Gym,nan,nan,nan,42.824702,-8.417536,nan,"https://www.google.com/maps/place/Pabell%C3%B3n+de+Boqueix%C3%B3n/@42.824701999999995,-8.417536,14z/data=!4m8!1m2!2m1!1sPabell%C3%B3n+de+Boqueix%C3%B3n!3m4!1s0xd2fab9f96b58659:0x5b5db44062df985e!8m2!3d42.824701999999995!4d-8.417536",ChIJWYa1lp-rLw0RXpjfYkC0XVs,"fitness center, Moalde (San Mamede), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",nan
1396,Albergue de peregrinos de Laza,Laza,Verín,Ourense,"Rúa do Toural, s/n, 32620 Laza, Ourense",32620.0,Albergue,Hostel,Hostel,nan,+34 988 42 21 12,http://caminodesantiago.consumer.es/albergue-de-peregrinos-de-laza%23bloque-informacion,42.0636482,-7.4620108,nan,"https://www.google.com/maps/place/Albergue+de+peregrinos+de+Laza/@42.063648199999996,-7.4620108,14z/data=!4m8!1m2!2m1!1sAlbergue+de+peregrinos+de+Laza!3m4!1s0xd3aeab736552d5d:0xfaec9b199fc4b86e!8m2!3d42.063648199999996!4d-7.4620108",ChIJXS1VNrfqOg0RbrjEnxmb7Po,"sports complex, Albergueria, A (Laza), Galicia, ES",{},nan
1397,As Eiras,Laza,Verín,Ourense,"Unnamed Road, 32621 Laza, Province of Ourense",32621.0,Deportes de aventura,Adventure sports,Adventure sports,nan,nan,nan,42.061738,-7.408867799999999,nan,"https://www.google.com/maps/place/As+Eiras/@42.061738,-7.4088677999999994,14z/data=!4m8!1m2!2m1!1sAs+Eiras!3m4!1s0xd3a9562cefab173:0x1accc9c5550978de!8m2!3d42.061738!4d-7.4088677999999994",ChIJc7H6zmKVOg0R3ngJVcXJzBo,"sports complex, Albergueria, A (Laza), Galicia, ES",{},nan
1398,Pangea Centro de Actividades,Carballo,Bergantiños,A Coruña,"Rúa Vila de Noia, 34, 15100 Carballo, A Coruña",15100.0,Gym,Gym,Gym,nan,+34 639 60 44 30,nan,43.2168688,-8.6836658,nan,"https://www.google.com/maps/place/Pangea+Centro+de+Actividades/@43.2168688,-8.6836658,14z/data=!4m8!1m2!2m1!1sPangea+Centro+de+Actividades!3m4!1s0xd2e93a24453eb0b:0xfb9d992b8231a380!8m2!3d43.2168688!4d-8.6836658",ChIJC-tTRKKTLg0RgKMxgiuZnfs,"gym, Vilar Do Carballo (San Breixo De Oza-Carballo), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",nan
1399,Apartamentos San Breixo,Carballo,Bergantiños,A Coruña,"Carretera de Razo, km 3, Oza (San Breixo), 15107 Carballo, A Coruña",15107.0,Holiday apartment,Holiday apartment,"Holiday apartment, Lodging",nan,+34 685 80 39 47,nan,43.241508,-8.6965678,nan,"https://www.google.com/maps/place/Apartamentos+San+Breixo/@43.241507999999996,-8.6965678,14z/data=!4m8!1m2!2m1!1sApartamentos+San+Breixo!3m4!1s0xd2e919b1198f9b7:0x5ab9fa13f488efb5!8m2!3d43.241507999999996!4d-8.6965678",ChIJt_mYEZuRLg0Rte-I9BP6uVo,"gym, Vilar Do Carballo (San Breixo De Oza-Carballo), Galicia, ES",{},nan
1400,Pavillon Polideportivo Salceda de Caselas,Salceda de Caselas,Vigo,Pontevedra,"Rúa Rosalía de Castro, s/n, 36470 Salceda de Caselas, Pontevedra",36470.0,Polideportivo,Sports complex,Sports complex,nan,+34 986 34 95 13,http://www.deportesalceda.gal/,42.1026166,-8.56245,nan,"https://www.google.com/maps/place/Pavillon+Polideportivo+Salceda+de+Caselas/@42.1026166,-8.56245,14z/data=!4m8!1m2!2m1!1sPavillon+Polideportivo+Salceda+de+Caselas!3m4!1s0xd25836542671ddd:0xb3c552bcc36cfbfb!8m2!3d42.1026166!4d-8.56245",ChIJ3R1nQmWDJQ0R-_tsw7xSxbM,"sports complex, Casardansola, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",nan
1401,Pabellón Municipal Maceda,Maceda,Allariz-Maceda,Ourense,"Tr.ª Campo Feria, 1, 32700 Maceda, Province of Ourense",32700.0,Polideportivo,Sports complex,Sports complex,nan,+34 988 46 34 32,nan,42.2711611,-7.6528499,nan,"https://www.google.com/maps/place/Pabell%C3%B3n+Municipal+Maceda/@42.2711611,-7.6528499,14z/data=!4m8!1m2!2m1!1sPabell%C3%B3n+Municipal+Maceda!3m4!1s0xd3aa84947a06453:0xd8e5e72053da1bcc!8m2!3d42.2711611!4d-7.6528499",ChIJU2SgR0moOg0RzBvaUyDn5dg,"sports complex, Casardansola, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",nan
1402,Diviértete centro de ocio,Cenlle,Ribeiro,Ourense,"Bajada al Balneario, s/n, 32459 Cenlle, Province of Ourense",32459.0,Centro de ocio,Amusement center,"Amusement center, Archery range, Bar, Children's amusement center, Paintball center",nan,+34 620 03 60 83,http://paintballourense.es/,42.3282828,-8.0303046,nan,"https://www.google.com/maps/place/Divi%C3%A9rtete+centro+de+ocio/@42.3282828,-8.0303046,14z/data=!4m8!1m2!2m1!1sDivi%C3%A9rtete+centro+de+ocio!3m4!1s0xd2ff695fd6d6aff:0xd5f644e53ff78224!8m2!3d42.3282828!4d-8.0303046",ChIJ_2pt_ZX2Lw0RJIL3P-VE9tU,"sports complex, Casardansola, Galicia, ES","{""Amenities"": {""Toilets"": true, ""Restaurant"": false}, ""Crowd"": {""Family friendly"": true}, ""Children"": {""Good for kids"": true, ""Playground"": true}}",nan
1403,Lakatos Paintball,Ourense,Orense,Ourense,"a, Estrada da Veiga, 32911 San Cibrao das Viñas, Province of Ourense",32911.0,Centro de paintball,Paintball center,Paintball center,nan,+34 660 70 12 80,http://www.lakatospaintball.com/,42.2898243,-7.8602064,nan,"https://www.google.com/maps/place/Lakatos+Paintball/@42.2898243,-7.8602064,14z/data=!4m8!1m2!2m1!1sLakatos+Paintball!3m4!1s0xd2fff5a9a9a5783:0x7857784de7c56870!8m2!3d42.2898243!4d-7.8602064",ChIJg1eamlr_Lw0RcGjF5014V3g,"sports complex, Casardansola, Galicia, ES",{},nan
1404,O Recuncho Do Silencio,Allariz,Allariz-Maceda,Ourense,"Rua Oliveira, 2, 32660 Allariz, Ourense",32660.0,Estudio de ioga,Yoga studio,Yoga studio,nan,+34 686 47 72 04,https://recunchodosilencio.wixsite.com/inicio,42.1875436,-7.8035846,nan,"https://www.google.com/maps/place/O+Recuncho+Do+Silencio/@42.1875436,-7.8035846,14z/data=!4m8!1m2!2m1!1sO+Recuncho+Do+Silencio!3m4!1s0xd25534082e97aff:0xc727169dc381b47d!8m2!3d42.1875436!4d-7.8035846",ChIJ_3rpgkBTJQ0RfbSBw50WJ8c,"sports complex, Casardansola, Galicia, ES",{},nan
1405,Cascada do Regato da Auga,Maceda,Allariz-Maceda,Ourense,"32707 A Costa, Province of Ourense",32707.0,Zona de senderismo,Hiking area,Hiking area,nan,nan,nan,42.2754123,-7.589301,nan,"https://www.google.com/maps/place/Cascada+do+Regato+da+Auga/@42.2754123,-7.589301,14z/data=!4m8!1m2!2m1!1sCascada+do+Regato+da+Auga!3m4!1s0xd3aa7fc103be67d:0xdb5eb61e37c6e9db!8m2!3d42.2754123!4d-7.589301",ChIJfeY7EPynOg0R2-nGNx62Xts,"sports complex, Casardansola, Galicia, ES","{""Activities"": {""Hiking"": true}, ""Children"": {""Good for kids"": true}}",nan
1406,Acade Canesport Pista Descubierta,Error,Ordes,Error,"15687 Trazo, A Coruña",15687.0,Soccer field,Soccer field,Soccer field,nan,nan,nan,43.0198454,-8.542392099999999,nan,"https://www.google.com/maps/place/Acade+Canesport+Pista+Descubierta/@43.0198454,-8.542392099999999,14z/data=!4m8!1m2!2m1!1sAcade+Canesport+Pista+Descubierta!3m4!1s0xd2ef765842da25f:0xc1d6b9abb9c68ef8!8m2!3d43.0198454!4d-8.542392099999999",ChIJX6IthGX3Lg0R-I7Guau51sE,"sports complex, Casardansola, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",nan
1407,Frontera Natura,Santiago de Compostela,Santiago,A Coruña,"2º, Praza do Toural, 9, 15705 Santiago de Compostela, A Coruña",15705.0,Centro de yoga,Yoga studio,Yoga studio,nan,+34 640 66 89 07,http://www.eiraecocentro.com/,42.8774098,-8.5449757,nan,"https://www.google.com/maps/place/Frontera+Natura/@42.877409799999995,-8.5449757,14z/data=!4m8!1m2!2m1!1sFrontera+Natura!3m4!1s0xd2efe40d5e1ccdd:0x6eefd84aa89bc61d!8m2!3d42.877409799999995!4d-8.5449757",ChIJ3czh1UD-Lg0RHcabqErY724,"fitness center, Silvouta (Santa Maria De Villestro-Santiago), Galicia, ES","{""Amenities"": {""Toilets"": true}}",nan
1408,EKINOX SANTIAGO,Santiago de Compostela,Santiago,A Coruña,"Av. de Lugo, 8, 15702 Santiago de Compostela, A Coruña",15702.0,Gimnasio,Gymnastics center,Gymnastics center,nan,+34 604 04 02 64,https://www.ekinox.es/,42.8717103,-8.5437349,nan,"https://www.google.com/maps/place/EKINOX+SANTIAGO/@42.8717103,-8.5437349,14z/data=!4m8!1m2!2m1!1sEKINOX+SANTIAGO!3m4!1s0xd2eff77d18d0f0d:0xa8531c3f74c0fed1!8m2!3d42.8717103!4d-8.5437349",ChIJDQ-N0Xf_Lg0R0f7AdD8cU6g,"fitness center, Silvouta (Santa Maria De Villestro-Santiago), Galicia, ES","{""Service options"": {""Online classes"": true, ""Outdoor services"": true, ""On-site services"": true}, ""Amenities"": {""Gender-neutral toilets"": true, ""Toilets"": true}, ""Children"": {""Good for kids"": true}}",nan
1409,Pavillón polideportivo da Compañía de María,Santiago de Compostela,Santiago,A Coruña,"Rúa da Ensinanza, 0, 15703 Santiago de Compostela, A Coruña",15703.0,Pavillón deportivo,Gymnastics center,Gymnastics center,nan,+34 981 57 75 11,nan,42.8782484,-8.5397418,nan,"https://www.google.com/maps/place/Pavill%C3%B3n+polideportivo+da+Compa%C3%B1%C3%ADa+de+Mar%C3%ADa/@42.8782484,-8.5397418,14z/data=!4m8!1m2!2m1!1sPavill%C3%B3n+polideportivo+da+Compa%C3%B1%C3%ADa+de+Mar%C3%ADa!3m4!1s0xd2efe466860d599:0x52fd6d9c7c829865!8m2!3d42.8782484!4d-8.5397418",ChIJmdVgaEb-Lg0RZZiCfJxt_VI,"fitness center, Silvouta (Santa Maria De Villestro-Santiago), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}, ""Amenities"": {""Basketball court"": true}, ""Children"": {""Good for kids"": true}}",nan
1410,DeporTEA SDC,Santiago de Compostela,Santiago,A Coruña,"D’Ocio complejo deportivo, Silvouta, 89, 15896 Roxos, A Coruña",15896.0,Escuela deportiva,Sports school,"Sports school, Amusement center, Education center, Gymnasium school",nan,+34 604 00 81 06,https://www.deportea.es/,42.8709293,-8.6008633,nan,"https://www.google.com/maps/place/DeporTEA+SDC/@42.8709293,-8.6008633,14z/data=!4m8!1m2!2m1!1sDeporTEA+SDC!3m4!1s0xd2eff23b0d6fec9:0xcc796381273d82db!8m2!3d42.8709293!4d-8.6008633",ChIJyf7WsCP_Lg0R24I9J4Fjecw,"fitness center, Silvouta (Santa Maria De Villestro-Santiago), Galicia, ES","{""Service options"": {""On-site services"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible seating"": true, ""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Gender-neutral toilets"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safe space"": true}, ""Planning"": {""Appointment required"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",nan
1411,Roma Pilates Center & Body Movement,Santiago de Compostela,Santiago,A Coruña,"Zona Verde, Área Central, local 25P, 1a Planta, 15707 Santiago de Compostela, A Coruña",15707.0,Centro de pilates,Pilates studio,Pilates studio,nan,+34 644 23 44 87,nan,42.882066,-8.5283446,nan,"https://www.google.com/maps/place/Roma+Pilates+Center+%26+Body+Movement/@42.882065999999995,-8.5283446,14z/data=!4m8!1m2!2m1!1sRoma+Pilates+Center+%26+Body+Movement!3m4!1s0xd2eff448400b1ed:0x437e07cea9318142!8m2!3d42.882065999999995!4d-8.5283446",ChIJ7bEAhET_Lg0RQoExqc4HfkM,"fitness center, Silvouta (Santa Maria De Villestro-Santiago), Galicia, ES","{""From the business"": {""Identifies as women-owned"": true}, ""Amenities"": {""Toilets"": true}, ""Other"": {""Identifies as women-owned"": true}}",nan
1412,Ximnasio Universitario USC,Santiago de Compostela,Santiago,A Coruña,"Av. de Novoa Santos, 4, 15705 Santiago de Compostela, A Coruña",15705.0,Gimnasio,Gym,Gym,nan,+34 881 81 50 71,nan,42.8765452,-8.5561271,nan,"https://www.google.com/maps/place/Ximnasio+Universitario+USC/@42.876545199999995,-8.5561271,14z/data=!4m8!1m2!2m1!1sXimnasio+Universitario+USC!3m4!1s0xd2efe6c870a29d9:0x643186220ce4ecd3!8m2!3d42.876545199999995!4d-8.5561271",ChIJ2SkKh2z-Lg0R0-zkDCKGMWQ,"fitness center, Silvouta (Santa Maria De Villestro-Santiago), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",nan
1413,Método Pilates,Santiago de Compostela,Santiago,A Coruña,"Av. de Romero Donallo, 31, 15706 Santiago de Compostela, A Coruña",15706.0,Gimnasio,Gym,Gym,nan,+34 655 01 43 36,nan,42.8711166,-8.5502631,nan,"https://www.google.com/maps/place/M%C3%A9todo+Pilates/@42.8711166,-8.5502631,14z/data=!4m8!1m2!2m1!1sM%C3%A9todo+Pilates!3m4!1s0xd2efe158ae7b4fd:0x534c7a4e42c8277!8m2!3d42.8711166!4d-8.5502631",ChIJ_bTnihX-Lg0Rd4Is5KTHNAU,"fitness center, Silvouta (Santa Maria De Villestro-Santiago), Galicia, ES",{},nan
