id,nombre,municipio,comarca,provincia,direccion,codigo_postal,sector,tipo_instalacion,subtipo_instalacion,area_actividad,telefono,web_link,latitude,longitude,descripcion,maps_link,place_id,otro1,otro2,otro3
602,Ximnasio Municipal de Vimianzo,Vimianzo,Tierra de Soneira,A Coruña,"Rúa Trasariz, 54A, 15129 Vimianzo, A Coruña",15129.0,Instalaciones deportivas,Gym,Gym,,+34 981 70 74 52,,43.1138028,-9.0296639,,"https://www.google.com/maps/place/Ximnasio+Municipal+de+Vimianzo/@43.113802799999995,-9.0296639,14z/data=!4m8!1m2!2m1!1sXimnasio+Municipal+de+Vimianzo!3m4!1s0xd2ec816b5a163f3:0xf2cb9a527c26129f!8m2!3d43.113802799999995!4d-9.0296639",ChIJ82OhtRbILg0RnxImfFKay_I,"fitness center, San Cremenzo De Pazos (San Cremenzo), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true}}",
603,Synergym Coruña Matadero,A Coruña,La Coruña,A Coruña,"Av. de Pedro Barrié de la Maza, 3, 15003 A Coruña",15003.0,Instalaciones deportivas,Gymnastics center,Gymnastics center,,+34 682 70 03 80,https://www.synergym.es/coruna-matadero/,43.3756294,-8.4027881,,"https://www.google.com/maps/place/Synergym+Coru%C3%B1a+Matadero/@43.3756294,-8.4027881,14z/data=!4m8!1m2!2m1!1sSynergym+Coru%C3%B1a+Matadero!3m4!1s0xd2e7d29e4164a95:0x66ed513aa09e341f!8m2!3d43.3756294!4d-8.4027881",ChIJlUoW5Cl9Lg0RHzSeoDpR7WY,"fitness center, San Cremenzo De Pazos (San Cremenzo), Galicia, ES","{""Service options"": {""On-site services"": true, ""Online classes"": false}, ""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Toilets"": true, ""Swimming pool"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safe space"": true}, ""Planning"": {""Membership required"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",
604,LM PERSONAL TRAINERS,Carballo,Bergantiños,A Coruña,"RUA DO SEIXO NAVE H1-H2 (Poligono, 15105, 15105, 15105, A Coruña",15105.0,Instalaciones deportivas,Fitness center,"Fitness center, Nutritionist, Personal trainer, Vitamin & supplements store",,+34 622 45 46 38,,43.2429475,-8.6812586,,"https://www.google.com/maps/place/LM+PERSONAL+TRAINERS/@43.2429475,-8.6812586,14z/data=!4m8!1m2!2m1!1sLM+PERSONAL+TRAINERS!3m4!1s0xd2e93f206a1a225:0xaee040e5750d7893!8m2!3d43.2429475!4d-8.6812586",ChIJJaKhBvKTLg0Rk3gNdeVA4K4,"fitness center, San Cremenzo De Pazos (San Cremenzo), Galicia, ES","{""Service options"": {""On-site services"": true, ""Online classes"": false}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Amenities"": {""Gender-neutral toilets"": true}, ""Planning"": {""Appointment required"": true}}",
605,Padel Costa Da Morte,Vimianzo,Tierra de Soneira,A Coruña,"Campo, 25, 15129 Vimianzo, A Coruña",15129.0,Instalaciones deportivas,Fitness center,Fitness center,,+34 629 50 28 47,https://padelcostadamorte.com/,43.1201611,-9.0281222,,"https://www.google.com/maps/place/Padel+Costa+Da+Morte/@43.1201611,-9.0281222,14z/data=!4m8!1m2!2m1!1sPadel+Costa+Da+Morte!3m4!1s0xd2ec81bca4ef647:0xaae6eab609837b7d!8m2!3d43.1201611!4d-9.0281222",ChIJR_ZOyhvILg0RfXuDCbbq5qo,"fitness center, San Cremenzo De Pazos (San Cremenzo), Galicia, ES","{""Service options"": {""Online classes"": true, ""On-site services"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Children"": {""Good for kids"": true}}",
606,World Fit Carballo,Carballo,Bergantiños,A Coruña,"R. Perú, 37, 15107 Carballo, A Coruña",15107.0,Instalaciones deportivas,Gymnastics center,Gymnastics center,,+34 981 70 21 34,https://worldfit-carballo.com/,43.21917,-8.69103,,"https://www.google.com/maps/place/World+Fit+Carballo/@43.21917,-8.69103,14z/data=!4m8!1m2!2m1!1sWorld+Fit+Carballo!3m4!1s0xd2e923aef66db07:0xf3441a6aab5299b8!8m2!3d43.21917!4d-8.69103",ChIJB9tm7zqSLg0RuJlSq2oaRPM,"fitness center, San Cremenzo De Pazos (San Cremenzo), Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Children"": {""Good for kids"": true}}",
607,Complejo Deportivo Municipal de Fontenla,Santa Comba,Xallas,A Coruña,"Rúa Lugo, 21, 15840 Santa Comba, A Coruña",15840.0,Instalaciones deportivas,Fitness center,"Fitness center, Football club, Gymnastics center, Handball club, Handball court, Indoor swimming pool, Padel court, Soccer field, Sports complex",,+34 981 10 30 34,http://santacomba.es/,43.0310438,-8.8128975,,"https://www.google.com/maps/place/Complejo+Deportivo+Municipal+de+Fontenla/@43.0310438,-8.8128975,14z/data=!4m8!1m2!2m1!1sComplejo+Deportivo+Municipal+de+Fontenla!3m4!1s0xd2ee9b5a3c2870b:0xad17400479b98b9c!8m2!3d43.0310438!4d-8.8128975",ChIJC4fCo7XpLg0RnIu5eQRAF60,"fitness center, San Cremenzo De Pazos (San Cremenzo), Galicia, ES","{""Service options"": {""On-site services"": true, ""Online classes"": false}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Amenities"": {""Gender-neutral toilets"": true, ""Sauna"": true, ""Swimming pool"": true, ""Toilets"": true}, ""Planning"": {""Appointment required"": true}, ""Children"": {""Good for kids"": true}}",
608,CrossFit Berkana Carballo,Carballo,Bergantiños,A Coruña,"Rúa Titanio, A23, 15105, A Coruña",15105.0,Instalaciones deportivas,Gymnastics center,Gymnastics center,,+34 881 95 98 55,https://crossfitberkana.com/,43.2352567,-8.683415,,"https://www.google.com/maps/place/CrossFit+Berkana+Carballo/@43.2352567,-8.683415,14z/data=!4m8!1m2!2m1!1sCrossFit+Berkana+Carballo!3m4!1s0xd2e918325093c65:0x49bce0bb1ba7059b!8m2!3d43.2352567!4d-8.683415",ChIJZTwJJYORLg0RmwWnG7vgvEk,"fitness center, San Cremenzo De Pazos (San Cremenzo), Galicia, ES","{""Service options"": {""Outdoor services"": true, ""On-site services"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible seating"": true, ""Wheelchair-accessible toilet"": true, ""Assistive hearing loop"": false}, ""Amenities"": {""Toilets"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safe space"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",
609,Cynara Fitness,Negreira,Barcala,A Coruña,"Av. Santiago, 23, bajo, 15830 Negreira, A Coruña",15830.0,Entidades deportivas,Personal trainer,"Personal trainer, Aero dance class",,,https://www.cynarafitness.com/,42.9098417,-8.7342546,,"https://www.google.com/maps/place/Cynara+Fitness/@42.9098417,-8.7342546,14z/data=!4m8!1m2!2m1!1sCynara+Fitness!3m4!1s0xd2ee3e87fd3c4ab:0x87ce05676a7e6aef!8m2!3d42.9098417!4d-8.7342546",ChIJq8TTf-jjLg0R72p-amcFzoc,"fitness center, San Cremenzo De Pazos (San Cremenzo), Galicia, ES","{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Online classes"": true, ""On-site services"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Gender-neutral toilets"": true, ""Toilets"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safe space"": true}, ""Planning"": {""Appointment required"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",
611,Espiritual Espacio Holístico,Carballo,Bergantiños,A Coruña,"Mirón, 60, 15100 Carballo, A Coruña",15100.0,Instalaciones deportivas,Yoga studio,Yoga studio,,+34 601 50 79 37,https://www.instagram.com/espiritual_espacioholistico/,43.225482,-8.6791199,,"https://www.google.com/maps/place/Espiritual+Espacio+Hol%C3%ADstico/@43.225482,-8.6791199,14z/data=!4m8!1m2!2m1!1sEspiritual+Espacio+Hol%C3%ADstico!3m4!1s0xd2e93208b68cc15:0x227a2d1d7b827b64!8m2!3d43.225482!4d-8.6791199",ChIJFcxoiyCTLg0RZHuCex0teiI,"fitness center, San Cremenzo De Pazos (San Cremenzo), Galicia, ES","{""Amenities"": {""Toilets"": true}}",
612,Shop4fit,Carballo,Bergantiños,A Coruña,"Polígono de Bértoa, Rúa de Seixo , Parcela H1-H2, 15100, A Coruña",15100.0,Fabricación de artículos y téxtil,Exercise equipment store,Exercise equipment store,,+34 657 80 68 08,https://sava-suelos-tecnicos.ueniweb.com/?utm_campaign=gmb#header,43.2428105,-8.6811864,,"https://www.google.com/maps/place/Shop4fit/@43.2428105,-8.6811864,14z/data=!4m8!1m2!2m1!1sShop4fit!3m4!1s0xd2e918b747aa713:0x35acf9b668551020!8m2!3d43.2428105!4d-8.6811864",ChIJE6d6dIuRLg0RIBBVaLb5rDU,"fitness center, San Cremenzo De Pazos (San Cremenzo), Galicia, ES","{""Service options"": {""Delivery"": true, ""In-store shopping"": true, ""Same-day delivery"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible seating"": true, ""Wheelchair-accessible toilet"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safe space"": true}, ""Planning"": {""Appointment required"": true}, ""Recycling"": {""Electronics"": true}, ""Payments"": {""Credit cards"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",
614,unetealacalma,Carballo,Bergantiños,A Coruña,"Rúa Colón, 11, 1ro, 15102 Carballo, A Coruña",15102.0,Instalaciones deportivas,Yoga studio,"Yoga studio, Pilates studio",,+34 603 16 74 46,http://www.unetealacalma.com/,43.2138284,-8.689375199999999,,"https://www.google.com/maps/place/unetealacalma/@43.2138284,-8.689375199999999,14z/data=!4m8!1m2!2m1!1sunetealacalma!3m4!1s0xd2e937d376c385b:0xeae31b6fd85ba88d!8m2!3d43.2138284!4d-8.689375199999999",ChIJWzhsN32TLg0Rjahb2G8b4-o,"fitness center, San Cremenzo De Pazos (San Cremenzo), Galicia, ES","{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Outdoor services"": true, ""On-site services"": true, ""Online classes"": false}, ""Accessibility"": {""Wheelchair-accessible toilet"": true, ""Wheelchair-accessible entrance"": false}, ""Amenities"": {""Toilets"": true}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Planning"": {""Appointment required"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",
615,Nordesfitness,Camariñas,Tierra de Soneira,A Coruña,"Rúa Real, 2, 15123 Camariñas, A Coruña",15123.0,Instalaciones deportivas,Gymnastics center,Gymnastics center,,+34 667 02 29 72,https://nordesfitness.com/,43.1299,-9.18395,,"https://www.google.com/maps/place/Nordesfitness/@43.1299,-9.18395,14z/data=!4m8!1m2!2m1!1sNordesfitness!3m4!1s0xd2eb5eac6e0707b:0x5d0f25a604bdeada!8m2!3d43.1299!4d-9.18395",ChIJe3Dgxuq1Lg0R2uq9BKYlD10,"fitness center, San Cremenzo De Pazos (San Cremenzo), Galicia, ES",{},
617,Gimnasio Júpiter,Ferrol,Ferrol,A Coruña,"Rúa Retorta, 1, 15404 Ferrol, A Coruña",15404.0,Instalaciones deportivas,Gym,Gym,,+34 981 32 24 57,,43.4932978,-8.2151593,,"https://www.google.com/maps/place/Gimnasio+J%C3%BApiter/@43.4932978,-8.2151593,14z/data=!4m8!1m2!2m1!1sGimnasio+J%C3%BApiter!3m4!1s0xd2e75ff2ac31791:0xad1039098847bda8!8m2!3d43.4932978!4d-8.2151593",ChIJkRfDKv91Lg0RqL1HiAk5EK0,"fitness center, Ferrol, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",
618,Carlota Manrique Centro de Mantenimiento Físico,Ferrol,Ferrol,A Coruña,"Av. Vigo, 150, bajo, 15403 Ferrol, A Coruña",15403.0,Instalaciones deportivas,Gymnastics center,"Gymnastics center, Fitness center, Physical fitness program",,+34 604 05 37 57,,43.4852756,-8.2268745,,"https://www.google.com/maps/place/Carlota+Manrique+Centro+de+Mantenimiento+F%C3%ADsico/@43.4852756,-8.2268745,14z/data=!4m8!1m2!2m1!1sCarlota+Manrique+Centro+de+Mantenimiento+F%C3%ADsico!3m4!1s0xd2e760f55621eb1:0xdc21c68bcbbc1d8d!8m2!3d43.4852756!4d-8.2268745",ChIJsR5iVQ92Lg0RjR28y4vGIdw,"fitness center, Ferrol, Galicia, ES","{""From the business"": {""Identifies as women-owned"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true}, ""Other"": {""Identifies as women-owned"": true}}",
619,Círculo Mercantil E Industrial Club De Campo,Ferrol,Ferrol,A Coruña,"Aldea Pazos, s/n, 15405 Ferrol, A Coruña",15405.0,Instalaciones deportivas,Fitness center,Fitness center,,+34 981 31 42 54,http://www.clubcampoferrol.com/,43.5059242,-8.2351236,,"https://www.google.com/maps/place/C%C3%ADrculo+Mercantil+E+Industrial+Club+De+Campo/@43.505924199999995,-8.2351236,14z/data=!4m8!1m2!2m1!1sC%C3%ADrculo+Mercantil+E+Industrial+Club+De+Campo!3m4!1s0xd2ddf7f20cc2313:0xf13ad2d2545cd68b!8m2!3d43.505924199999995!4d-8.2351236",ChIJEyPMIH_fLQ0Ri9ZcVNLSOvE,"fitness center, Ferrol, Galicia, ES","{""Service options"": {""On-site services"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Amenities"": {""Has a tennis court"": true, ""Swimming pool"": true}, ""Children"": {""Good for kids"": true}}",
620,Evofit Naron Centro,Ferrol,Ferrol,A Coruña,"Rúa Río Mera, 11, 15403 Ferrol, A Coruña",15403.0,Instalaciones deportivas,Gym,Gym,,+34 881 93 62 96,https://evofitgimnasios.com/centros/ferrol-centro/,43.4909023,-8.2234201,,"https://www.google.com/maps/place/Evofit+Naron+Centro/@43.490902299999995,-8.2234201,14z/data=!4m8!1m2!2m1!1sEvofit+Naron+Centro!3m4!1s0xd2e7600d07facd9:0x3d0b422428f12454!8m2!3d43.490902299999995!4d-8.2234201",ChIJ2ax_0AB2Lg0RVCTxKCRCCz0,"fitness center, Ferrol, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",
621,Moma Entrenamiento Personal,Ferrol,Ferrol,A Coruña,"Rúa Venezuela, 98, 15404 Ferrol, A Coruña",15404.0,Instalaciones deportivas,Gymnastics center,Gymnastics center,,+34 641 70 06 30,http://www.momaep.es/,43.4907348,-8.2151313,,"https://www.google.com/maps/place/Moma+Entrenamiento+Personal/@43.4907348,-8.2151313,14z/data=!4m8!1m2!2m1!1sMoma+Entrenamiento+Personal!3m4!1s0xd2e75e44d2683b1:0x2f225e2342f66cc!8m2!3d43.4907348!4d-8.2151313",ChIJsYMmTeR1Lg0RzGYvNOIl8gI,"fitness center, Ferrol, Galicia, ES","{""Service options"": {""Online classes"": true, ""On-site services"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Toilets"": true, ""Wi-Fi"": true}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",
622,Gimnasio Bitácora,Ferrol,Ferrol,A Coruña,"Rúa Venezuela, 21, 15404 Ferrol, A Coruña",15404.0,Instalaciones deportivas,Gym,Gym,,+34 981 32 71 84,http://www.gimnasiobitacora.com/,43.4887595,-8.2205969,,"https://www.google.com/maps/place/Gimnasio+Bit%C3%A1cora/@43.4887595,-8.2205969,14z/data=!4m8!1m2!2m1!1sGimnasio+Bit%C3%A1cora!3m4!1s0xd2e75fd8486ffe3:0x87eaf4ec06b28541!8m2!3d43.4887595!4d-8.2205969",ChIJ4_-GhP11Lg0RQYWyBuz06oc,"fitness center, Ferrol, Galicia, ES","{""Service options"": {""Online classes"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible car park"": false}, ""Amenities"": {""Sauna"": true}}",
623,Club Deportivo Renbu-Kan,Ferrol,Ferrol,A Coruña,"R. Sol, 230, 15401 Ferrol, A Coruña",15401.0,Entidades deportivas,Sports club,Sports club,,+34 981 35 57 23,http://www.renbukan.es/,43.4823214,-8.2404656,,"https://www.google.com/maps/place/Club+Deportivo+Renbu-Kan/@43.4823214,-8.2404656,14z/data=!4m8!1m2!2m1!1sClub+Deportivo+Renbu-Kan!3m4!1s0xd2e761707bc0b55:0x8929d95a09609cf6!8m2!3d43.4823214!4d-8.2404656",ChIJVQu8Bxd2Lg0R9pxgCVrZKYk,"fitness center, Ferrol, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}, ""Amenities"": {""Wi-Fi"": true}}",
624,Gimnasio Bunkai Sport,Ferrol,Ferrol,A Coruña,"Av. do Mar, 15406 Ferrol, A Coruña",15406.0,Instalaciones deportivas,Sports school,"Sports school, Karate school, Martial arts school, Sports club",,+34 981 32 85 51,http://www.bunkaisport.com/,43.4822052,-8.2067075,,"https://www.google.com/maps/place/Gimnasio+Bunkai+Sport/@43.482205199999996,-8.2067075,14z/data=!4m8!1m2!2m1!1sGimnasio+Bunkai+Sport!3m4!1s0xd2e75eacc2d453b:0x6e8afe9125ea3a41!8m2!3d43.482205199999996!4d-8.2067075",ChIJO0UtzOp1Lg0RQTrqJZH-im4,"fitness center, Ferrol, Galicia, ES",{},
625,Pabellón y Piscina de Batallones,Ferrol,Ferrol,A Coruña,"Av. de Mac Mahón, 11, 15403 Ferrol, A Coruña",15403.0,Instalaciones deportivas,Gym,Gym,,+34 981 35 50 76,,43.480921,-8.2264355,,"https://www.google.com/maps/place/Pabell%C3%B3n+y+Piscina+de+Batallones/@43.480920999999995,-8.2264355,14z/data=!4m8!1m2!2m1!1sPabell%C3%B3n+y+Piscina+de+Batallones!3m4!1s0xd2e76095116878b:0x6003dfc8af87d0ae!8m2!3d43.480920999999995!4d-8.2264355",ChIJi4cWUQl2Lg0RrtCHr8jfA2A,"fitness center, Ferrol, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Amenities"": {""Basketball court"": true, ""Swimming pool"": true}}",
626,Pabellón Polideportivo de Mercedarias de Ferrol,Ferrol,Ferrol,A Coruña,"Colegio Sagrado Corazón Mercedarias, Rúa Venezuela, S/N, 15404 Ferrol, A Coruña",15404.0,Instalaciones deportivas,Gym,"Gym, Sports complex",,+34 981 37 16 91,http://mercedariasferrol.es/,43.4905998,-8.216018199999999,,"https://www.google.com/maps/place/Pabell%C3%B3n+Polideportivo+de+Mercedarias+de+Ferrol/@43.4905998,-8.216018199999999,14z/data=!4m8!1m2!2m1!1sPabell%C3%B3n+Polideportivo+de+Mercedarias+de+Ferrol!3m4!1s0xd2e75e33ab9f92b:0xf1b2650ec68efebc!8m2!3d43.4905998!4d-8.216018199999999",ChIJK_m5OuN1Lg0RvP6Oxg5lsvE,"fitness center, Ferrol, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}, ""Amenities"": {""Basketball court"": true}}",
627,ESPACIO DEPORTIVO FERROLTERRA,Narón,Ferrol,A Coruña,"Av. do Mar, 144, NAVE C, 15570 Narón, A Coruña",15570.0,Instalaciones deportivas,Fitness center,Fitness center,,+34 683 64 58 86,http://espaciodeportivoferrolterra.es/,43.4900136,-8.1964252,,"https://www.google.com/maps/place/ESPACIO+DEPORTIVO+FERROLTERRA/@43.4900136,-8.1964252,14z/data=!4m8!1m2!2m1!1sESPACIO+DEPORTIVO+FERROLTERRA!3m4!1s0xd2e75f6884929f1:0x1f3717ddeeb698ec!8m2!3d43.4900136!4d-8.1964252",ChIJ8SlJiPZ1Lg0R7Ji27t0XNx8,"fitness center, Ferrol, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true}, ""Children"": {""Good for kids"": true}}",
628,Spartan Fitness Center,Ferrol,Ferrol,A Coruña,"Calle Exército Español, 3, 15406 Ferrol, A Coruña",15406.0,Instalaciones deportivas,Gym,Gym,,,https://www.instagram.com/spartan_fitness.center/,43.4825374,-8.2020588,,"https://www.google.com/maps/place/Spartan+Fitness+Center/@43.4825374,-8.2020588,14z/data=!4m8!1m2!2m1!1sSpartan+Fitness+Center!3m4!1s0xd2e7556431e5235:0xb7d19e1cad4d2431!8m2!3d43.4825374!4d-8.2020588",ChIJNVIeQ1Z1Lg0RMSRNrRye0bc,"fitness center, Ferrol, Galicia, ES",{},
630,Estudio-Tres Pilates y Yoga,Ferrol,Ferrol,A Coruña,"R. Real, 233, bajos A-B, 15401 Ferrol, A Coruña",15401.0,Instalaciones deportivas,Pilates studio,"Pilates studio, Yoga studio",,+34 627 47 77 89,http://www.estudio-tres.es/,43.4814387,-8.2389227,,"https://www.google.com/maps/place/Estudio-Tres+Pilates+y+Yoga/@43.4814387,-8.2389227,14z/data=!4m8!1m2!2m1!1sEstudio-Tres+Pilates+y+Yoga!3m4!1s0xd2e7616c48b9083:0x4eb6f13888b72a98!8m2!3d43.4814387!4d-8.2389227",ChIJg5CLxBZ2Lg0RmCq3iDjxtk4,"fitness center, Ferrol, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible seating"": true, ""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Toilets"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safe space"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",
631,Gimnasio Ritmos Fitness Club,Ferrol,Ferrol,A Coruña,"Rúa do Ejército Español, 3, 15406 Ferrol, A Coruña",15406.0,Instalaciones deportivas,Pilates studio,Pilates studio,,+34 981 32 79 37,,43.4831787,-8.206261399999999,,"https://www.google.com/maps/place/Gimnasio+Ritmos+Fitness+Club/@43.483178699999996,-8.206261399999999,14z/data=!4m8!1m2!2m1!1sGimnasio+Ritmos+Fitness+Club!3m4!1s0xd2e75ec8cc16863:0xc634da06d706ad1!8m2!3d43.483178699999996!4d-8.206261399999999",ChIJY2jBjOx1Lg0R0WpwbaBNYww,"fitness center, Ferrol, Galicia, ES","{""Amenities"": {""Toilets"": true}}",
632,Mandala Estudio de Yoga,Ferrol,Ferrol,A Coruña,"Rua Dr.Fleming, 68, Entresuelo, 15401 Ferrol, A Coruña",15401.0,Instalaciones deportivas,Yoga studio,Yoga studio,,+34 616 64 72 33,https://mandalaestyoga.wixsite.com/mandalaestyoga,43.4854144,-8.236450399999999,,"https://www.google.com/maps/place/Mandala+Estudio+de+Yoga/@43.485414399999996,-8.236450399999999,14z/data=!4m8!1m2!2m1!1sMandala+Estudio+de+Yoga!3m4!1s0xd2e76054fdd5b33:0x788641f624e329db!8m2!3d43.485414399999996!4d-8.236450399999999",ChIJM1vdTwV2Lg0R2ynjJPZBhng,"fitness center, Ferrol, Galicia, ES","{""Service options"": {""On-site services"": true, ""Online classes"": false}, ""Accessibility"": {""Wheelchair-accessible car park"": false}, ""Amenities"": {""Toilets"": true}, ""Planning"": {""Appointment required"": true}, ""Children"": {""Good for kids"": true}}",
634,Enerxica,Ferrol,Ferrol,A Coruña,"R. Real, 194, 15401 Ferrol, A Coruña",15401.0,Instalaciones deportivas,Pilates studio,Pilates studio,,+34 605 20 83 79,,43.4813041,-8.239996399999999,,"https://www.google.com/maps/place/Enerxica/@43.481304099999996,-8.239996399999999,14z/data=!4m8!1m2!2m1!1sEnerxica!3m4!1s0xd2e7616f0975e21:0x8b24f3b64d402c86!8m2!3d43.481304099999996!4d-8.239996399999999",ChIJIV6X8BZ2Lg0RhixATbbzJIs,"fitness center, Ferrol, Galicia, ES","{""Accessibility"": {""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Toilets"": true}}",
635,PILATES. Justo Brotons QUIROMASAJE.,Ferrol,Ferrol,A Coruña,"Rúa Cuntis, 44, Bajo, 15403 Ferrol, A Coruña",15403.0,Instalaciones deportivas,Pilates studio,Pilates studio,,+34 616 85 00 97,https://www.facebook.com/Quiromasaje.JustoBrotons,43.4877581,-8.2271539,,"https://www.google.com/maps/place/PILATES.+Justo+Brotons+QUIROMASAJE./@43.4877581,-8.2271539,14z/data=!4m8!1m2!2m1!1sPILATES.+Justo+Brotons+QUIROMASAJE.!3m4!1s0xd2e76042c600929:0x60a1a85828392086!8m2!3d43.4877581!4d-8.2271539",ChIJKQlgLAR2Lg0RhiA5KFiooWA,"fitness center, Ferrol, Galicia, ES","{""Service options"": {""Online classes"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Toilets"": true}}",
